"SEX","ORIGIN","RACE","YEAR","TOTAL_POP","POP_0","POP_1","POP_2","POP_3","POP_4","POP_5","POP_6","POP_7","POP_8","POP_9","POP_10","POP_11","POP_12","POP_13","POP_14","POP_15","POP_16","POP_17","POP_18","POP_19","POP_20","POP_21","POP_22","POP_23","POP_24","POP_25","POP_26","POP_27","POP_28","POP_29","POP_30","POP_31","POP_32","POP_33","POP_34","POP_35","POP_36","POP_37","POP_38","POP_39","POP_40","POP_41","POP_42","POP_43","POP_44","POP_45","POP_46","POP_47","POP_48","POP_49","POP_50","POP_51","POP_52","POP_53","POP_54","POP_55","POP_56","POP_57","POP_58","POP_59","POP_60","POP_61","POP_62","POP_63","POP_64","POP_65","POP_66","POP_67","POP_68","POP_69","POP_70","POP_71","POP_72","POP_73","POP_74","POP_75","POP_76","POP_77","POP_78","POP_79","POP_80","POP_81","POP_82","POP_83","POP_84","POP_85","POP_86","POP_87","POP_88","POP_89","POP_90","POP_91","POP_92","POP_93","POP_94","POP_95","POP_96","POP_97","POP_98","POP_99","POP_100"
2,1,3,2028,1298235,16146,16183,16226,16254,16268,16269,16254,16222,16174,16101,16008,15901,16077,16167,16321,16476,16637,16662,17023,16949,17592,17740,17584,17594,17328,17015,17142,17622,18051,17834,18044,17699,17582,18082,18773,19459,20093,19877,19467,18299,17587,16898,16621,16567,16025,16206,15527,15661,15771,14337,14216,14326,13476,13800,13424,13687,13867,14410,14549,13727,13615,13826,14144,15221,15179,15004,14952,15178,15137,14151,13841,13295,12861,12106,11280,10416,9606,8999,8590,7856,7247,6978,5219,4936,4411,3979,3357,2984,2632,2190,1930,1539,1316,1086,812,682,525,391,314,203,370
2,1,3,2029,1304342,16062,16118,16179,16225,16252,16266,16267,16254,16223,16174,16101,16006,15903,16079,16167,16323,16478,16640,16666,17025,16948,17591,17735,17583,17595,17325,17014,17140,17620,18047,17829,18035,17688,17573,18070,18759,19441,20072,19853,19443,18275,17557,16871,16594,16536,15993,16168,15490,15619,15719,14289,14163,14269,13417,13735,13353,13611,13787,14322,14451,13631,13514,13716,14020,15076,15020,14833,14767,14974,14914,13925,13601,13042,12595,11834,11004,10138,9326,8711,8289,7553,6939,6654,4952,4656,4132,3699,3096,2727,2380,1959,1706,1342,1131,920,676,558,421,307,242,374
2,1,3,2030,1310167,15968,16035,16115,16178,16223,16250,16264,16266,16256,16223,16175,16098,16007,15905,16080,16169,16324,16481,16644,16668,17024,16948,17587,17734,17586,17594,17324,17013,17139,17616,18043,17821,18025,17679,17562,18057,18743,19422,20049,19829,19417,18244,17529,16844,16565,16504,15956,16131,15450,15571,15668,14238,14108,14208,13355,13664,13281,13535,13706,14227,14353,13532,13409,13600,13890,14922,14852,14654,14572,14758,14679,13687,13346,12777,12316,11548,10715,9846,9032,8410,7973,7236,6619,6317,4673,4364,3844,3414,2831,2468,2131,1732,1489,1155,959,767,553,448,331,236,404
2,1,3,2031,1315688,15864,15941,16032,16114,16176,16221,16248,16264,16268,16256,16224,16173,16100,16009,15906,16082,16171,16328,16485,16647,16665,17024,16944,17587,17737,17584,17593,17322,17011,17136,17612,18035,17812,18016,17668,17550,18042,18726,19400,20025,19803,19385,18216,17502,16815,16534,16467,15920,16090,15402,15523,15614,14184,14050,14145,13288,13593,13208,13457,13617,14134,14252,13429,13298,13477,13751,14759,14676,14466,14365,14530,14432,13435,13079,12497,12024,11248,10410,9539,8723,8092,7641,6906,6286,5964,4382,4063,3550,3124,2565,2212,1887,1513,1283,981,801,629,445,353,255,421
2,1,3,2032,1320907,15757,15839,15938,16031,16112,16174,16219,16247,16266,16268,16257,16221,16174,16102,16010,15908,16084,16174,16332,16489,16646,16666,17020,16945,17589,17736,17583,17591,17321,17009,17133,17605,18025,17804,18005,17657,17536,18025,18705,19378,20000,19772,19356,18189,17472,16785,16498,16431,15881,16042,15356,15471,15557,14127,13989,14076,13220,13520,13134,13373,13530,14037,14145,13321,13182,13346,13603,14588,14491,14265,14148,14291,14171,13171,12798,12205,11716,10932,10090,9216,8397,7758,7296,6563,5938,5595,4082,3755,3251,2832,2301,1961,1651,1304,1090,820,658,507,351,273,448
2,1,3,2033,1325808,15650,15733,15836,15937,16029,16110,16172,16219,16249,16266,16269,16255,16223,16176,16103,16013,15912,16088,16178,16336,16488,16647,16663,17021,16948,17588,17735,17582,17590,17319,17006,17126,17596,18017,17794,17994,17643,17521,18006,18685,19355,19969,19743,19327,18159,17441,16749,16463,16392,15834,15994,15305,15416,15496,14067,13922,14006,13151,13445,13053,13289,13438,13935,14035,13208,13058,13206,13448,14407,14293,14055,13919,14038,13898,12893,12503,11897,11392,10600,9754,8875,8054,7411,6935,6203,5574,5215,3775,3441,2950,2542,2042,1718,1425,1109,911,674,531,401,271,475
2,1,3,2034,1330397,15542,15627,15729,15835,15935,16027,16108,16172,16221,16249,16267,16267,16257,16225,16177,16106,16017,15916,16092,16183,16335,16488,16641,16665,17024,16948,17588,17734,17582,17588,17316,17000,17118,17589,18007,17783,17980,17628,17503,17987,18663,19326,19941,19715,19295,18128,17405,16714,16425,16345,15789,15942,15252,15357,15432,14002,13854,13935,13082,13365,12974,13202,13344,13829,13917,13087,12924,13059,13284,14215,14085,13832,13676,13772,13609,12601,12193,11573,11051,10251,9397,8516,7698,7049,6558,5826,5199,4825,3461,3125,2651,2258,1791,1486,1213,928,749,544,420,310,492
2,1,3,2035,1334670,15438,15520,15623,15729,15833,15933,16026,16108,16174,16221,16250,16265,16269,16259,16226,16180,16110,16021,15920,16096,16183,16336,16484,16645,16667,17024,16949,17588,17733,17580,17585,17310,16991,17112,17581,17997,17770,17965,17610,17485,17967,18635,19299,19913,19684,19263,18091,17370,16676,16380,16300,15740,15888,15195,15295,15362,13936,13786,13863,13006,13286,12892,13112,13244,13715,13791,12955,12783,12903,13111,14012,13865,13595,13421,13490,13304,12292,11865,11231,10691,9880,9021,8142,7325,6669,6163,5437,4814,4428,3146,2811,2357,1982,1550,1267,1017,764,606,432,325,531
2,1,3,2036,1338634,15339,15417,15519,15622,15727,15831,15932,16026,16110,16174,16222,16248,16267,16271,16260,16228,16184,16114,16025,15925,16095,16184,16334,16487,16647,16667,17026,16949,17588,17731,17578,17579,17302,16985,17104,17571,17984,17756,17948,17593,17466,17941,18610,19273,19882,19652,19225,18056,17331,16631,16336,16251,15688,15831,15136,15228,15292,13869,13717,13784,12931,13204,12806,13016,13138,13593,13655,12817,12634,12738,12928,13797,13632,13345,13150,13193,12983,11966,11519,10869,10309,9489,8629,7750,6934,6271,5755,5037,4421,4028,2832,2501,2071,1717,1323,1064,840,619,480,335,567
2,1,3,2037,1342293,15243,15319,15415,15519,15621,15725,15830,15932,16028,16110,16175,16220,16250,16269,16273,16262,16232,16188,16118,16030,15923,16097,16181,16338,16488,16647,16669,17026,16949,17586,17729,17572,17571,17296,16979,17096,17559,17970,17740,17931,17575,17442,17918,18585,19245,19851,19615,19188,18016,17286,16587,16289,16200,15633,15771,15071,15160,15221,13802,13641,13707,12853,13118,12715,12916,13025,13462,13512,12672,12475,12564,12734,13568,13386,13080,12865,12879,12643,11621,11152,10485,9904,9080,8217,7340,6523,5859,5335,4628,4025,3629,2523,2199,1797,1467,1112,878,681,491,374,597
2,1,3,2038,1345652,15154,15224,15317,15415,15518,15619,15724,15830,15934,16028,16111,16173,16222,16252,16270,16275,16266,16236,16192,16122,16030,15925,16094,16184,16339,16487,16649,16669,17027,16948,17584,17724,17565,17565,17289,16971,17085,17546,17955,17723,17913,17551,17421,17896,18558,19216,19815,19579,19147,17970,17242,16539,16238,16145,15575,15705,15005,15091,15149,13728,13566,13626,12772,13027,12619,12809,12904,13324,13362,12516,12308,12379,12527,13327,13125,12800,12563,12547,12283,11256,10761,10078,9482,8650,7786,6909,6097,5435,4905,4215,3628,3235,2221,1909,1537,1234,920,713,543,382,648
2,1,3,2039,1348719,15070,15135,15223,15317,15415,15516,15618,15724,15832,15934,16030,16109,16175,16224,16253,16273,16279,16270,16242,16196,16121,16032,15922,16096,16185,16338,16489,16649,16671,17026,16947,17579,17717,17560,17559,17281,16960,17073,17532,17939,17706,17889,17530,17400,17871,18531,19182,19777,19538,19100,17926,17193,16489,16184,16087,15512,15638,14938,15021,15070,13655,13489,13542,12686,12931,12516,12693,12776,13178,13201,12351,12130,12181,12308,13071,12848,12504,12243,12195,11902,10866,10347,9652,9038,8200,7334,6462,5659,5001,4472,3804,3237,2851,1930,1634,1295,1021,746,568,423,686
2,1,3,2040,1351530,14992,15052,15134,15223,15317,15413,15515,15618,15726,15833,15936,16028,16111,16177,16226,16256,16277,16283,16275,16247,16198,16123,16030,15926,16100,16186,16340,16491,16651,16670,17025,16944,17573,17711,17554,17551,17270,16949,17059,17517,17922,17683,17868,17510,17377,17846,18499,19149,19736,19491,19054,17878,17143,16436,16127,16023,15448,15571,14871,14944,14992,13579,13408,13453,12595,12828,12405,12570,12640,13022,13031,12176,11939,11972,12075,12800,12555,12190,11903,11822,11494,10452,9915,9205,8572,7728,6864,6002,5210,4563,4039,3397,2855,2481,1655,1379,1073,831,595,444,738
2,1,3,2041,1354063,14919,14974,15050,15134,15223,15315,15412,15515,15620,15726,15835,15934,16030,16113,16179,16229,16260,16282,16289,16280,16246,16201,16121,16034,15930,16101,16189,16341,16493,16651,16671,17021,16938,17569,17705,17547,17541,17259,16936,17045,17501,17900,17663,17848,17487,17353,17816,18467,19111,19690,19445,19005,17827,17089,16380,16065,15958,15383,15502,14797,14868,14910,13499,13322,13359,12497,12716,12287,12439,12493,12857,12849,11989,11737,11749,11829,12513,12244,11856,11543,11421,11061,10017,9459,8735,8084,7237,6380,5530,4757,4125,3609,2999,2487,2129,1398,1144,874,665,465,786
2,1,3,2042,1356348,14850,14902,14973,15050,15134,15222,15314,15412,15517,15620,15728,15834,15936,16032,16115,16182,16234,16264,16286,16294,16278,16250,16197,16125,16037,15930,16105,16192,16344,16492,16652,16668,17015,16934,17564,17697,17537,17530,17246,16923,17030,17479,17880,17644,17827,17464,17325,17787,18431,19067,19645,19395,18952,17772,17032,16319,16002,15893,15317,15427,14724,14789,14825,13415,13231,13258,12390,12598,12163,12297,12337,12681,12654,11790,11522,11513,11568,12208,11913,11502,11156,10995,10606,9561,8980,8242,7575,6731,5883,5053,4304,3690,3189,2615,2137,1800,1161,933,699,521,836
2,1,3,2043,1358393,14783,14834,14901,14973,15050,15133,15221,15314,15414,15517,15621,15727,15836,15939,16034,16118,16187,16239,16270,16290,16294,16282,16245,16202,16130,16037,15934,16109,16195,16346,16493,16649,16664,17012,16929,17557,17687,17526,17517,17233,16908,17009,17460,17861,17623,17804,17436,17298,17754,18390,19025,19597,19343,18895,17715,16970,16257,15938,15827,15245,15353,14648,14706,14735,13325,13133,13148,12277,12472,12028,12147,12171,12492,12447,11577,11294,11261,11289,11882,11561,11121,10745,10547,10128,9081,8478,7727,7049,6211,5380,4575,3853,3264,2783,2250,1809,1497,948,748,549,907
2,1,3,2044,1360201,14720,14768,14832,14901,14973,15049,15132,15221,15316,15414,15518,15620,15729,15839,15941,16037,16122,16192,16245,16274,16291,16297,16280,16249,16205,16130,16041,15938,16111,16197,16347,16491,16644,16660,17008,16923,17548,17677,17514,17505,17219,16888,16991,17442,17840,17601,17776,17410,17266,17715,18351,18980,19546,19287,18836,17652,16907,16194,15874,15754,15174,15276,14568,14618,14639,13228,13026,13031,12158,12336,11884,11987,11993,12291,12226,11350,11051,10993,10992,11535,11182,10715,10311,10076,9624,8577,7954,7195,6509,5684,4873,4099,3411,2851,2396,1907,1507,1224,761,587,974
2,1,3,2045,1361789,14660,14705,14767,14833,14901,14972,15048,15132,15223,15316,15416,15516,15622,15732,15841,15944,16041,16127,16198,16249,16275,16294,16294,16284,16254,16205,16134,16044,15942,16113,16199,16345,16487,16641,16656,17002,16914,17538,17665,17502,17491,17200,16871,16974,17422,17819,17574,17749,17379,17228,17679,18309,18932,19491,19228,18771,17588,16843,16129,15803,15682,15100,15195,14484,14525,14534,13123,12912,12906,12028,12191,11730,11815,11803,12076,11990,11109,10791,10707,10675,11161,10777,10287,9854,9579,9093,8050,7411,6648,5960,5153,4371,3632,2983,2457,2034,1590,1234,982,599,1047
2,1,3,2046,1363171,14602,14645,14704,14768,14833,14900,14971,15048,15134,15223,15318,15414,15519,15624,15734,15844,15949,16046,16133,16200,16249,16278,16291,16299,16286,16258,16208,16137,16047,15944,16115,16196,16340,16484,16637,16650,16994,16905,17526,17653,17488,17472,17183,16855,16956,17402,17793,17548,17718,17343,17193,17639,18263,18880,19433,19163,18705,17523,16777,16058,15733,15607,15022,15109,14393,14423,14421,13011,12791,12771,11889,12036,11564,11632,11599,11847,11739,10852,10514,10402,10333,10762,10351,9836,9373,9055,8540,7505,6852,6091,5408,4625,3877,3179,2574,2087,1699,1303,993,773,1102
2,1,3,2047,1364385,14547,14588,14644,14705,14767,14832,14899,14971,15050,15135,15225,15316,15417,15521,15626,15737,15849,15955,16051,16137,16201,16252,16277,16296,16303,16290,16261,16212,16141,16048,15946,16113,16192,16337,16481,16632,16642,16985,16895,17515,17640,17470,17456,17167,16837,16937,17377,17768,17518,17681,17309,17156,17596,18214,18826,19370,19098,18638,17457,16705,15988,15660,15528,14939,15016,14294,14313,14301,12892,12659,12626,11740,11868,11388,11435,11383,11603,11471,10577,10218,10073,9967,10340,9901,9360,8865,8509,7967,6944,6283,5530,4858,4106,3397,2746,2190,1745,1395,1049,784,1266
2,1,3,2048,1365429,14493,14534,14587,14644,14705,14766,14831,14899,14974,15051,15137,15223,15319,15419,15523,15629,15741,15855,15960,16055,16139,16206,16249,16280,16302,16305,16293,16264,16216,16144,16050,15944,16109,16189,16334,16477,16625,16634,16975,16885,17502,17622,17454,17441,17149,16819,16914,17353,17738,17482,17647,17272,17116,17550,18163,18766,19305,19031,18569,17384,16635,15915,15583,15444,14850,14915,14187,14196,14172,12762,12519,12471,11580,11690,11197,11225,11152,11341,11184,10282,9898,9720,9580,9895,9426,8858,8335,7943,7376,6372,5709,4972,4317,3602,2938,2337,1833,1435,1125,829,1387
2,1,3,2049,1366324,14440,14480,14533,14587,14644,14704,14765,14831,14902,14975,15053,15135,15226,15321,15422,15526,15634,15747,15860,15966,16055,16142,16204,16253,16285,16305,16309,16296,16268,16218,16147,16048,15940,16107,16186,16330,16471,16617,16624,16965,16873,17485,17606,17439,17424,17131,16796,16891,17326,17703,17450,17610,17233,17073,17502,18106,18705,19240,18962,18494,17312,16562,15839,15501,15354,14753,14806,14073,14071,14032,12624,12368,12303,11409,11497,10995,11001,10904,11061,10876,9964,9554,9346,9171,9424,8924,8333,7785,7359,6774,5795,5136,4422,3790,3119,2504,1959,1509,1158,889,1498
2,1,3,2050,1367095,14388,14428,14480,14533,14588,14643,14703,14765,14833,14903,14977,15051,15137,15228,15324,15425,15531,15639,15753,15865,15967,16057,16141,16209,16256,16289,16307,16314,16301,16270,16220,16146,16045,15939,16105,16183,16323,16463,16608,16615,16954,16857,17470,17591,17423,17406,17109,16774,16866,17293,17671,17415,17572,17190,17028,17449,18049,18643,19173,18887,18420,17237,16485,15758,15412,15256,14648,14690,13952,13934,13883,12474,12205,12124,11225,11293,10779,10760,10638,10760,10543,9621,9190,8951,8739,8927,8400,7788,7217,6762,6166,5218,4572,3886,3284,2662,2102,1615,1220,917,1610
2,1,3,2051,1367752,14335,14376,14428,14481,14534,14587,14642,14704,14767,14834,14905,14975,15053,15139,15231,15327,15430,15537,15645,15758,15867,15969,16056,16145,16213,16259,16294,16311,16319,16303,16273,16219,16144,16044,15937,16102,16177,16316,16454,16599,16604,16938,16843,17456,17575,17406,17384,17088,16750,16835,17262,17636,17378,17530,17145,16977,17395,17991,18579,19099,18813,18343,17158,16403,15670,15316,15149,14536,14566,13820,13789,13721,12312,12031,11931,11029,11074,10545,10501,10352,10434,10184,9257,8805,8533,8283,8407,7855,7224,6637,6159,5557,4648,4022,3371,2805,2236,1735,1308,968,1705
2,1,3,2052,1368299,14281,14324,14376,14430,14482,14533,14586,14643,14707,14768,14836,14904,14978,15056,15142,15234,15332,15436,15543,15652,15759,15870,15967,16060,16149,16216,16263,16298,16314,16321,16306,16272,16217,16143,16042,15934,16096,16170,16308,16446,16589,16588,16924,16830,17441,17558,17384,17363,17064,16720,16806,17228,17600,17337,17486,17095,16926,17340,17931,18509,19027,18736,18262,17073,16313,15575,15211,15035,14416,14430,13678,13631,13546,12139,11842,11725,10818,10837,10294,10222,10041,10082,9803,8873,8397,8091,7804,7866,7291,6648,6050,5554,4954,4092,3492,2883,2359,1847,1406,1040,1803
2,1,3,2053,1368768,14228,14270,14323,14378,14431,14482,14532,14587,14646,14708,14770,14835,14907,14981,15059,15145,15239,15338,15443,15548,15652,15764,15867,15972,16064,16151,16222,16267,16303,16317,16323,16306,16270,16217,16141,16040,15928,16089,16162,16300,16436,16574,16575,16911,16816,17426,17537,17364,17339,17034,16693,16774,17194,17561,17294,17436,17045,16874,17284,17865,18440,18950,18654,18173,16982,16215,15471,15099,14913,14284,14285,13524,13460,13359,11951,11641,11504,10590,10582,10025,9919,9706,9708,9400,8466,7966,7627,7306,7306,6714,6064,5461,4955,4366,3557,2990,2428,1952,1499,1118,1921
2,1,3,2054,1369165,14171,14218,14269,14324,14379,14431,14481,14533,14590,14647,14710,14769,14838,14910,14984,15062,15150,15245,15344,15447,15548,15656,15761,15874,15978,16067,16156,16227,16272,16307,16320,16323,16304,16270,16215,16139,16035,15922,16081,16154,16291,16422,16561,16563,16898,16802,17406,17518,17341,17310,17007,16663,16741,17156,17519,17246,17386,16994,16821,17222,17801,18369,18869,18566,18078,16882,16108,15359,14979,14780,14143,14127,13357,13277,13155,11751,11425,11265,10344,10309,9731,9591,9350,9313,8973,8035,7514,7144,6790,6732,6129,5478,4877,4370,3799,3049,2521,2011,1587,1194,2055
2,1,3,2055,1369491,14114,14160,14218,14270,14324,14379,14431,14482,14536,14591,14649,14709,14772,14841,14912,14987,15067,15156,15250,15348,15448,15553,15655,15766,15877,15982,16072,16160,16233,16275,16310,16320,16321,16304,16269,16213,16134,16029,15915,16074,16146,16277,16410,16549,16550,16884,16783,17388,17494,17312,17282,16977,16631,16705,17116,17472,17198,17336,16942,16762,17162,17734,18294,18782,18471,17974,16773,15994,15240,14847,14637,13990,13956,13179,13078,12938,11536,11190,11007,10080,10010,9413,9244,8973,8893,8521,7583,7042,6643,6261,6150,5541,4896,4305,3807,3260,2573,2091,1636,1265,2202
