"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
"290","2017-02-27 18:32:13","2017-02-27 18:37:04","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1558","Subscriber","1984","1"
"324","2017-02-27 18:33:27","2017-02-27 18:38:51","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","861","Subscriber","1982","1"
"2066","2017-02-27 18:33:31","2017-02-27 19:07:57","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","176","Lesley University","42.38674802045056","-71.11901879310608","1287","Subscriber","1989","1"
"367","2017-02-27 18:33:36","2017-02-27 18:39:43","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","801","Subscriber","1982","1"
"136","2017-02-27 18:35:32","2017-02-27 18:37:48","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","143","EF - North Point Park","42.369885","-71.069957","1631","Subscriber","1982","1"
"645","2017-02-27 18:35:58","2017-02-27 18:46:44","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","143","EF - North Point Park","42.369885","-71.069957","734","Subscriber","1968","1"
"223","2017-02-27 18:36:28","2017-02-27 18:40:12","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","874","Subscriber","1993","1"
"220","2017-02-27 18:36:29","2017-02-27 18:40:10","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","189","Kendall T","42.362427842912396","-71.08495473861694","736","Subscriber","1985","1"
"336","2017-02-27 18:37:41","2017-02-27 18:43:17","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","179","MIT Vassar St","42.355601213279265","-71.10394477844238","1060","Subscriber","1990","1"
"259","2017-02-27 18:38:18","2017-02-27 18:42:37","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","756","Subscriber","1988","1"
"162","2017-02-27 18:38:39","2017-02-27 18:41:21","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","1308","Subscriber","1971","1"
"265","2017-02-27 18:39:06","2017-02-27 18:43:31","177","University Park","42.36264779118595","-71.10006093978882","107","Ames St at Main St","42.3625","-71.08822","768","Subscriber","1996","1"
"326","2017-02-27 18:39:40","2017-02-27 18:45:07","177","University Park","42.36264779118595","-71.10006093978882","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1082","Subscriber","1991","1"
"652","2017-02-27 18:40:57","2017-02-27 18:51:49","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","115","Porter Square Station","42.387995","-71.119084","1574","Subscriber","1981","1"
"331","2017-02-27 18:42:58","2017-02-27 18:48:30","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","1308","Subscriber","1979","1"
"679","2017-02-27 18:44:44","2017-02-27 18:56:03","36","Copley Square - Dartmouth St at Boylston St","42.349673","-71.077303","177","University Park","42.36264779118595","-71.10006093978882","1125","Subscriber","1990","1"
"868","2017-02-27 18:46:00","2017-02-27 19:00:28","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","145","Rindge Avenue - O'Neill Library","42.392766","-71.129042","1088","Subscriber","1984","2"
"520","2017-02-27 18:46:23","2017-02-27 18:55:04","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","670","Subscriber","1982","1"
"418","2017-02-27 18:46:47","2017-02-27 18:53:45","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","874","Subscriber","1980","1"
"206","2017-02-27 18:46:58","2017-02-27 18:50:24","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","699","Subscriber","1981","1"
"202","2017-02-27 18:47:36","2017-02-27 18:50:59","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","1561","Subscriber","1972","1"
"294","2017-02-27 18:49:00","2017-02-27 18:53:55","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","1558","Subscriber","1984","1"
"266","2017-02-27 18:50:36","2017-02-27 18:55:02","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","959","Subscriber","1993","1"
"368","2017-02-27 18:50:41","2017-02-27 18:56:50","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1082","Subscriber","1988","1"
"641","2017-02-27 18:51:07","2017-02-27 19:01:49","177","University Park","42.36264779118595","-71.10006093978882","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","1573","Subscriber","1990","1"
"317","2017-02-27 18:52:36","2017-02-27 18:57:54","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","179","MIT Vassar St","42.355601213279265","-71.10394477844238","1107","Subscriber","1994","1"
"671","2017-02-27 18:52:58","2017-02-27 19:04:09","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","674","Subscriber","1988","2"
"285","2017-02-27 18:53:10","2017-02-27 18:57:56","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","97","Harvard University River Houses at DeWolfe St / Cowperthwaite St","42.36919031768079","-71.11714124679565","635","Subscriber","1988","1"
"598","2017-02-27 18:53:21","2017-02-27 19:03:20","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","917","Subscriber","1983","2"
"221","2017-02-27 18:54:15","2017-02-27 18:57:57","177","University Park","42.36264779118595","-71.10006093978882","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","864","Subscriber","1995","1"
"251","2017-02-27 18:54:27","2017-02-27 18:58:39","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","741","Subscriber","1987","1"
"349","2017-02-27 18:55:21","2017-02-27 19:01:11","118","Linear Park - Mass. Ave. at Cameron Ave. ","42.397828","-71.130516","115","Porter Square Station","42.387995","-71.119084","866","Subscriber","1959","1"
"219","2017-02-27 18:55:24","2017-02-27 18:59:04","189","Kendall T","42.362427842912396","-71.08495473861694","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","763","Subscriber","1984","1"
"230","2017-02-27 18:55:57","2017-02-27 18:59:48","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","177","University Park","42.36264779118595","-71.10006093978882","1062","Subscriber","1994","1"
"125","2017-02-27 18:56:04","2017-02-27 18:58:10","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","189","Kendall T","42.362427842912396","-71.08495473861694","733","Subscriber","1991","1"
"367","2017-02-27 18:56:52","2017-02-27 19:02:59","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1579","Subscriber","1988","1"
"206","2017-02-27 18:57:40","2017-02-27 19:01:06","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","1540","Subscriber","1996","1"
"338","2017-02-27 18:58:12","2017-02-27 19:03:50","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","1566","Subscriber","1989","1"
"529","2017-02-27 18:58:31","2017-02-27 19:07:21","183","Alewife MBTA at Steel Place","42.395588457167094","-71.14260613918304","145","Rindge Avenue - O'Neill Library","42.392766","-71.129042","655","Subscriber","1954","1"
"278","2017-02-27 18:59:19","2017-02-27 19:03:57","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","107","Ames St at Main St","42.3625","-71.08822","1275","Subscriber","1986","1"
"342","2017-02-27 19:00:24","2017-02-27 19:06:06","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1006","Subscriber","1990","1"
"344","2017-02-27 19:00:42","2017-02-27 19:06:27","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","189","Kendall T","42.362427842912396","-71.08495473861694","853","Subscriber","1982","1"
"257","2017-02-27 19:00:50","2017-02-27 19:05:08","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","682","Subscriber","1990","1"
"950","2017-02-27 19:00:58","2017-02-27 19:16:49","36","Copley Square - Dartmouth St at Boylston St","42.349673","-71.077303","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","8","Subscriber","1987","1"
"483","2017-02-27 19:01:55","2017-02-27 19:09:58","107","Ames St at Main St","42.3625","-71.08822","143","EF - North Point Park","42.369885","-71.069957","1536","Subscriber","1989","1"
"837","2017-02-27 19:03:24","2017-02-27 19:17:22","189","Kendall T","42.362427842912396","-71.08495473861694","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","733","Subscriber","1988","1"
"699","2017-02-27 19:03:25","2017-02-27 19:15:04","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","1324","Subscriber","1990","1"
"347","2017-02-27 19:04:44","2017-02-27 19:10:32","70","Harvard Kennedy School at Bennett St / Eliot St","42.37199165408676","-71.12226963043213","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","1023","Subscriber","1966","1"
"903","2017-02-27 19:05:55","2017-02-27 19:20:58","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1057","Subscriber","1991","2"
"349","2017-02-27 19:08:19","2017-02-27 19:14:09","107","Ames St at Main St","42.3625","-71.08822","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1275","Subscriber","1989","1"
"968","2017-02-27 19:08:46","2017-02-27 19:24:55","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","139","Dana Park","42.361780439606044","-71.10809952020645","772","Subscriber","1992","1"
"372","2017-02-27 19:09:08","2017-02-27 19:15:20","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","1276","Subscriber","1974","1"
"306","2017-02-27 19:09:15","2017-02-27 19:14:22","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","906","Customer",\N,"0"
"647","2017-02-27 19:09:40","2017-02-27 19:20:27","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","1272","Subscriber","1990","2"
"386","2017-02-27 19:10:34","2017-02-27 19:17:01","189","Kendall T","42.362427842912396","-71.08495473861694","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","998","Subscriber","1987","1"
"991","2017-02-27 19:10:38","2017-02-27 19:27:10","177","University Park","42.36264779118595","-71.10006093978882","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","1125","Subscriber","1994","2"
"289","2017-02-27 19:10:40","2017-02-27 19:15:30","107","Ames St at Main St","42.3625","-71.08822","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","768","Subscriber","1990","1"
"977","2017-02-27 19:10:46","2017-02-27 19:27:03","177","University Park","42.36264779118595","-71.10006093978882","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","1062","Subscriber","1994","1"
"314","2017-02-27 19:11:05","2017-02-27 19:16:19","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","999","Subscriber","1992","1"
"694","2017-02-27 19:12:29","2017-02-27 19:24:04","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","177","University Park","42.36264779118595","-71.10006093978882","1618","Subscriber","1990","1"
"345","2017-02-27 19:13:48","2017-02-27 19:19:33","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","179","MIT Vassar St","42.355601213279265","-71.10394477844238","773","Subscriber","1992","1"
"1614","2017-02-27 19:13:48","2017-02-27 19:40:43","115","Porter Square Station","42.387995","-71.119084","179","MIT Vassar St","42.355601213279265","-71.10394477844238","634","Customer",\N,"0"
"236","2017-02-27 19:14:34","2017-02-27 19:18:30","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","1084","Subscriber","1986","2"
"264","2017-02-27 19:15:50","2017-02-27 19:20:14","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","864","Subscriber","1987","1"
"328","2017-02-27 19:17:39","2017-02-27 19:23:08","70","Harvard Kennedy School at Bennett St / Eliot St","42.37199165408676","-71.12226963043213","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","1267","Subscriber","1980","1"
"758","2017-02-27 19:19:32","2017-02-27 19:32:10","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","179","MIT Vassar St","42.355601213279265","-71.10394477844238","1085","Subscriber","1992","1"
"622","2017-02-27 19:22:39","2017-02-27 19:33:01","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","1629","Subscriber","1986","1"
"484","2017-02-27 19:25:50","2017-02-27 19:33:55","189","Kendall T","42.362427842912396","-71.08495473861694","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","736","Subscriber","1989","1"
"223","2017-02-27 19:26:17","2017-02-27 19:30:00","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","139","Dana Park","42.361780439606044","-71.10809952020645","935","Subscriber","1984","1"
"449","2017-02-27 19:26:20","2017-02-27 19:33:50","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1579","Subscriber","1988","1"
"333","2017-02-27 19:27:30","2017-02-27 19:33:03","189","Kendall T","42.362427842912396","-71.08495473861694","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","1297","Subscriber","1969","2"
